ANNEE;DEPARTEMENT;Age;Qmort;Survie
1856;BOUCHES-DU-RHONE;20;0,0328;749
1856;BOUCHES-DU-RHONE;25;0,0358;724
1856;BOUCHES-DU-RHONE;30;0,0386;698
1856;BOUCHES-DU-RHONE;35;0,0422;671
1856;BOUCHES-DU-RHONE;40;0,0465;643
1856;BOUCHES-DU-RHONE;45;0,0535;613
1856;BOUCHES-DU-RHONE;50;0,069;580
1856;BOUCHES-DU-RHONE;55;0,0941;540
1856;BOUCHES-DU-RHONE;60;0,137;490
1856;BOUCHES-DU-RHONE;65;0,2012;422
1856;BOUCHES-DU-RHONE;70;0,2995;337
1856;BOUCHES-DU-RHONE;75;0,419;236
1856;BOUCHES-DU-RHONE;80;0,563;137
1856;BOUCHES-DU-RHONE;85;0,7308;60
1856;CALVADOS;0;0,1849;1000
1856;CALVADOS;5;0,022;815
1856;CALVADOS;10;0,0154;797
1856;CALVADOS;15;0,0232;785
1856;CALVADOS;20;0,0307;767
1856;CALVADOS;25;0,0336;743
1856;CALVADOS;30;0,0362;718
1856;CALVADOS;35;0,0398;692
1856;CALVADOS;40;0,0442;665
1856;CALVADOS;45;0,0514;635
1856;CALVADOS;50;0,0667;603
1856;CALVADOS;55;0,0912;562
1856;CALVADOS;60;0,1333;511
1856;CALVADOS;65;0,1965;443
1856;CALVADOS;70;0,294;356
1856;CALVADOS;75;0,4136;251
1856;CALVADOS;80;0,5586;147
1856;CALVADOS;85;0,7277;65
1856;CANTAL;0;0,365;1000
1856;CANTAL;5;0,049;635
1856;CANTAL;10;0,0309;604
1856;CANTAL;15;0,0437;585
1856;CANTAL;20;0,0563;560
1856;CANTAL;25;0,0602;528
1856;CANTAL;30;0,0635;496
1856;CANTAL;35;0,0664;465
1856;CANTAL;40;0,0691;434
1856;CANTAL;45;0,0735;404
1856;CANTAL;50;0,0905;374
1856;CANTAL;55;0,1201;340
1856;CANTAL;60;0,17;300
1856;CANTAL;65;0,2419;249
1856;CANTAL;70;0,3469;188
1856;CANTAL;75;0,464;123
1856;CANTAL;80;0,5984;66
1856;CANTAL;85;0,7555;26
1856;CHARENTE;0;0,3601;1000
1856;CHARENTE;5;0,0482;640
1856;CHARENTE;10;0,0305;609
1856;CHARENTE;15;0,0432;590
1856;CHARENTE;20;0,0556;565
1856;CHARENTE;25;0,0595;534
1856;CHARENTE;30;0,0628;502
1856;CHARENTE;35;0,0658;470
1856;CHARENTE;40;0,0685;439
1856;CHARENTE;45;0,073;409
1856;CHARENTE;50;0,09;379
1856;CHARENTE;55;0,1195;345
1856;CHARENTE;60;0,1692;304
1856;CHARENTE;65;0,2409;253
1856;CHARENTE;70;0,3457;192
1856;CHARENTE;75;0,4629;125
1856;CHARENTE;80;0,5976;67
1856;CHARENTE;85;0,7549;27
1856;CHARENTE-INFERIEURE;0;0,2136;1000
1856;CHARENTE-INFERIEURE;5;0,0261;786
1856;CHARENTE-INFERIEURE;10;0,0178;766
1856;CHARENTE-INFERIEURE;15;0,0266;752
1856;CHARENTE-INFERIEURE;20;0,0349;732
1856;CHARENTE-INFERIEURE;25;0,038;707
1856;CHARENTE-INFERIEURE;30;0,0408;680
1856;CHARENTE-INFERIEURE;35;0,0444;652
1856;CHARENTE-INFERIEURE;40;0,0486;623
1856;CHARENTE-INFERIEURE;45;0,0555;593
1856;CHARENTE-INFERIEURE;50;0,0711;560
1856;CHARENTE-INFERIEURE;55;0,0967;520
1856;CHARENTE-INFERIEURE;60;0,1404;470
1856;CHARENTE-INFERIEURE;65;0,2054;404
1856;CHARENTE-INFERIEURE;70;0,3045;321
1856;CHARENTE-INFERIEURE;75;0,4238;223
1856;CHARENTE-INFERIEURE;80;0,5668;129
1856;CHARENTE-INFERIEURE;85;0,7335;56
1856;CHER;0;0,4327;1000
1856;CHER;5;0,0599;567
1856;CHER;10;0,0369;533
1856;CHER;15;0,0512;514
1856;CHER;20;0,0655;487
1856;CHER;25;0,0696;455
1856;CHER;30;0,0731;424
1856;CHER;35;0,0755;393
1856;CHER;40;0,0772;363
1856;CHER;45;0,0804;335
1856;CHER;50;0,0977;308
1856;CHER;55;0,1287;278
1856;CHER;60;0,1807;242
1856;CHER;65;0,2548;198
1856;CHER;70;0,3615;148
1856;CHER;75;0,4775;94
1856;CHER;80;0,6088;49
1856;CHER;85;0,7627;19
1856;CORREZE;0;0,5665;1000
1856;CORREZE;5;0,0822;434
1856;CORREZE;10;0,0486;398
1856;CORREZE;15;0,0658;379
1856;CORREZE;20;0,0833;354
1856;CORREZE;25;0,0877;324
1856;CORREZE;30;0,0913;296
1856;CORREZE;35;0,0925;269
1856;CORREZE;40;0,0922;244
1856;CORREZE;45;0,0926;221
1856;CORREZE;50;0,1103;201
1856;CORREZE;55;0,1435;179
1856;CORREZE;60;0,1989;153
1856;CORREZE;65;0,2767;123
1856;CORREZE;70;0,386;89
1856;CORREZE;75;0,4997;54
1856;CORREZE;80;0,6256;27
1856;CORREZE;85;0,7745;10
1856;CORSE;0;0,3934;1000
1856;CORSE;5;0,0535;607
1856;CORSE;10;0,0334;574
1856;CORSE;15;0,0469;555
1856;CORSE;20;0,0602;529
1856;CORSE;25;0,0641;497
1856;CORSE;30;0,0675;465
1856;CORSE;35;0,0703;434
1856;CORSE;40;0,0725;403
1856;CORSE;45;0,0765;374
1856;CORSE;50;0,0936;345
1856;CORSE;55;0,1238;313
1856;CORSE;60;0,1746;274
1856;CORSE;65;0,2475;226
1856;CORSE;70;0,3533;170
1856;CORSE;75;0,4699;110
1856;CORSE;80;0,603;58
1856;CORSE;85;0,7587;23
1856;COTE-D-OR;0;0,1586;1000
1856;COTE-D-OR;5;0,0184;841
1856;COTE-D-OR;10;0,0131;826
1856;COTE-D-OR;15;0,0202;815
1856;COTE-D-OR;20;0,0267;799
1856;COTE-D-OR;25;0,0294;777
1856;COTE-D-OR;30;0,0319;754
1856;COTE-D-OR;35;0,0355;730
1856;COTE-D-OR;40;0,04;704
1856;COTE-D-OR;45;0,0474;676
1856;COTE-D-OR;50;0,0622;644
1856;COTE-D-OR;55;0,0857;604
1856;COTE-D-OR;60;0,1262;552
1856;COTE-D-OR;65;0,1875;483
1856;COTE-D-OR;70;0,2832;392
1856;COTE-D-OR;75;0,403;281
1856;COTE-D-OR;80;0,55;168
1856;COTE-D-OR;85;0,7217;76
1856;COTES-DU-NORD;0;0,4623;1000
1856;COTES-DU-NORD;5;0,0647;538
1856;COTES-DU-NORD;10;0,0394;503
1856;COTES-DU-NORD;15;0,0545;483
1856;COTES-DU-NORD;20;0,0695;457
1856;COTES-DU-NORD;25;0,0737;425
1856;COTES-DU-NORD;30;0,0772;394
1856;COTES-DU-NORD;35;0,0794;363
1856;COTES-DU-NORD;40;0,0806;334
1856;COTES-DU-NORD;45;0,0832;308
1856;COTES-DU-NORD;50;0,1007;282
1856;COTES-DU-NORD;55;0,1322;254
1856;COTES-DU-NORD;60;0,185;220
1856;COTES-DU-NORD;65;0,26;179
1856;COTES-DU-NORD;70;0,3674;133
1856;COTES-DU-NORD;75;0,4829;84
1856;COTES-DU-NORD;80;0,6129;43
1856;COTES-DU-NORD;85;0,7656;17
1856;CREUSE;0;0,4738;1000
1856;CREUSE;5;0,0666;526
1856;CREUSE;10;0,0405;491
1856;CREUSE;15;0,0557;471
1856;CREUSE;20;0,071;445
1856;CREUSE;25;0,0753;413
1856;CREUSE;30;0,0787;382
1856;CREUSE;35;0,0808;352
1856;CREUSE;40;0,082;324
1856;CREUSE;45;0,0843;297
1856;CREUSE;50;0,1018;272
1856;CREUSE;55;0,1335;244
1856;CREUSE;60;0,1866;212
1856;CREUSE;65;0,262;172
1856;CREUSE;70;0,3696;127
1856;CREUSE;75;0,4849;80
1856;CREUSE;80;0,6144;41
1856;CREUSE;85;0,7667;16
1856;DORDOGNE;0;0,3937;1000
1856;DORDOGNE;5;0,0536;606
1856;DORDOGNE;10;0,0334;574
1856;DORDOGNE;15;0,0469;555
1856;DORDOGNE;20;0,0602;529
1856;DORDOGNE;25;0,0642;497
1856;DORDOGNE;30;0,0676;465
1856;DORDOGNE;35;0,0703;433
1856;DORDOGNE;40;0,0726;403
1856;DORDOGNE;45;0,0765;374
1856;DORDOGNE;50;0,0936;345
1856;DORDOGNE;55;0,1239;313
1856;DORDOGNE;60;0,1747;274
1856;DORDOGNE;65;0,2476;226
1856;DORDOGNE;70;0,3533;170
1856;DORDOGNE;75;0,4699;110
1856;DORDOGNE;80;0,603;58
1856;DORDOGNE;85;0,7587;23
1856;DOUBS;0;0,3222;1000
1856;DOUBS;5;0,0423;678
1856;DOUBS;10;0,0272;649
1856;DOUBS;15;0,0389;631
1856;DOUBS;20;0,0503;607
1856;DOUBS;25;0,054;576
1856;DOUBS;30;0,0573;545
1856;DOUBS;35;0,0605;514
1856;DOUBS;40;0,0636;483
1856;DOUBS;45;0,0688;452
1856;DOUBS;50;0,0856;421
1856;DOUBS;55;0,1142;385
1856;DOUBS;60;0,1626;341
1856;DOUBS;65;0,2329;286
1856;DOUBS;70;0,3365;219
1856;DOUBS;75;0,4543;145
1856;DOUBS;80;0,5909;79
1856;DOUBS;85;0,7503;32
1856;DROME;0;0,3852;1000
1856;DROME;5;0,0522;615
1856;DROME;10;0,0327;583
1856;DROME;15;0,046;564
1856;DROME;20;0,059;538
1856;DROME;25;0,063;506
1856;DROME;30;0,0664;474
1856;DROME;35;0,0692;443
1856;DROME;40;0,0716;412
1856;DROME;45;0,0756;383
1856;DROME;50;0,0927;354
1856;DROME;55;0,1228;321
1856;DROME;60;0,1733;281
1856;DROME;65;0,2459;233
1856;DROME;70;0,3515;175
1856;DROME;75;0,4682;114
1856;DROME;80;0,6017;61
1856;DROME;85;0,7578;24
1856;EURE;0;0,147;1000
1856;EURE;5;0,0168;853
1856;EURE;10;0,0122;839
1856;EURE;15;0,0188;828
1856;EURE;20;0,025;813
1856;EURE;25;0,0276;793
1856;EURE;30;0,03;771
1856;EURE;35;0,0335;748
1856;EURE;40;0,038;723
1856;EURE;45;0,0456;695
1856;EURE;50;0,0601;663
1856;EURE;55;0,0831;623
1856;EURE;60;0,1228;572
1856;EURE;65;0,1832;501
1856;EURE;70;0,2781;410
1856;EURE;75;0,3979;296
1856;EURE;80;0,5458;178
1856;EURE;85;0,7188;81
1856;EURE-ET-LOIR;0;0,1698;1000
1856;EURE-ET-LOIR;5;0,0199;830
1856;EURE-ET-LOIR;10;0,0141;814
1856;EURE-ET-LOIR;15;0,0215;802
1856;EURE-ET-LOIR;20;0,0284;785
1856;EURE-ET-LOIR;25;0,0312;763
1856;EURE-ET-LOIR;30;0,0338;739
1856;EURE-ET-LOIR;35;0,0374;714
1856;EURE-ET-LOIR;40;0,0418;687
1856;EURE-ET-LOIR;45;0,0492;658
1856;EURE-ET-LOIR;50;0,0642;626
1856;EURE-ET-LOIR;55;0,0881;586
1856;EURE-ET-LOIR;60;0,1293;534
1856;EURE-ET-LOIR;65;0,1915;465
1856;EURE-ET-LOIR;70;0,288;376
1856;EURE-ET-LOIR;75;0,4077;268
1856;EURE-ET-LOIR;80;0,5539;159
1856;EURE-ET-LOIR;85;0,7244;71
1856;FINISTERE;0;0,5542;1000
1856;FINISTERE;5;0,0801;446
1856;FINISTERE;10;0,0475;410
1856;FINISTERE;15;0,0645;391
1856;FINISTERE;20;0,0817;365
1856;FINISTERE;25;0,0861;336
1856;FINISTERE;30;0,0896;307
1856;FINISTERE;35;0,091;279
1856;FINISTERE;40;0,0908;254
1856;FINISTERE;45;0,0915;231
1856;FINISTERE;50;0,1092;210
1856;FINISTERE;55;0,1423;187
1856;FINISTERE;60;0,1974;160
1856;FINISTERE;65;0,2749;129
1856;FINISTERE;70;0,384;93
1856;FINISTERE;75;0,4979;57
1856;FINISTERE;80;0,6242;29
1856;FINISTERE;85;0,7735;11
1856;GARD;0;0,299;1000
1856;GARD;5;0,0388;701
1856;GARD;10;0,0252;674
1856;GARD;15;0,0363;657
1856;GARD;20;0,0471;633
1856;GARD;25;0,0507;603
1856;GARD;30;0,0539;573
1856;GARD;35;0,0572;542
1856;GARD;40;0,0606;511
1856;GARD;45;0,0662;480
1856;GARD;50;0,0827;448
1856;GARD;55;0,1108;411
1856;GARD;60;0,1583;365
1856;GARD;65;0,2276;308
1856;GARD;70;0,3304;238
1856;GARD;75;0,4486;159
1856;GARD;80;0,5865;88
1856;GARD;85;0,7471;36
1856;GARONNE(HAUTE-);0;0,2575;1000
1856;GARONNE(HAUTE-);5;0,0325;743
1856;GARONNE(HAUTE-);10;0,0216;718
1856;GARONNE(HAUTE-);15;0,0316;703
1856;GARONNE(HAUTE-);20;0,0412;681
1856;GARONNE(HAUTE-);25;0,0446;653
1856;GARONNE(HAUTE-);30;0,0476;623
1856;GARONNE(HAUTE-);35;0,0511;594
1856;GARONNE(HAUTE-);40;0,0549;563
1856;GARONNE(HAUTE-);45;0,0612;533
1856;GARONNE(HAUTE-);50;0,0774;500
1856;GARONNE(HAUTE-);55;0,1043;461
1856;GARONNE(HAUTE-);60;0,1501;413
1856;GARONNE(HAUTE-);65;0,2175;351
1856;GARONNE(HAUTE-);70;0,3187;275
1856;GARONNE(HAUTE-);75;0,4374;187
1856;GARONNE(HAUTE-);80;0,5777;105
1856;GARONNE(HAUTE-);85;0,741;44
1856;GERS;0;0,2555;1000
1856;GERS;5;0,0322;745
1856;GERS;10;0,0214;721
1856;GERS;15;0,0314;705
1856;GERS;20;0,0409;683
1856;GERS;25;0,0443;655
1856;GERS;30;0,0473;626
1856;GERS;35;0,0508;596
1856;GERS;40;0,0547;566
1856;GERS;45;0,0609;535
1856;GERS;50;0,0771;503
1856;GERS;55;0,104;464
1856;GERS;60;0,1496;416
1856;GERS;65;0,2169;353
1856;GERS;70;0,3181;277
1856;GERS;75;0,4368;189
1856;GERS;80;0,5772;106
1856;GERS;85;0,7407;45
1856;GIRONDE;0;0,3308;1000
1856;GIRONDE;5;0,0437;669
1856;GIRONDE;10;0,028;640
1856;GIRONDE;15;0,0399;622
1856;GIRONDE;20;0,0515;597
1856;GIRONDE;25;0,0553;566
1856;GIRONDE;30;0,0585;535
1856;GIRONDE;35;0,0617;504
1856;GIRONDE;40;0,0647;473
1856;GIRONDE;45;0,0698;442
1856;GIRONDE;50;0,0866;411
1856;GIRONDE;55;0,1154;376
1856;GIRONDE;60;0,1641;332
1856;GIRONDE;65;0,2348;278
1856;GIRONDE;70;0,3387;213
1856;GIRONDE;75;0,4563;141
1856;GIRONDE;80;0,5925;76
1856;GIRONDE;85;0,7514;31
1856;HERAULT;0;0,1621;1000
1856;HERAULT;5;0,0189;838
1856;HERAULT;10;0,0134;822
1856;HERAULT;15;0,0206;811
1856;HERAULT;20;0,0273;794
1856;HERAULT;25;0,03;773
1856;HERAULT;30;0,0325;749
1856;HERAULT;35;0,0361;725
1856;HERAULT;40;0,0406;699
1856;HERAULT;45;0,048;671
1856;HERAULT;50;0,0628;638
1856;HERAULT;55;0,0865;598
1856;HERAULT;60;0,1272;547
1856;HERAULT;65;0,1888;477
1856;HERAULT;70;0,2848;387
1856;HERAULT;75;0,4045;277
1856;HERAULT;80;0,5513;165
1856;HERAULT;85;0,7226;74
1856;ILLE-ET-VILAINE;0;0,4017;1000
1856;ILLE-ET-VILAINE;5;0,0549;598
1856;ILLE-ET-VILAINE;10;0,0341;565
1856;ILLE-ET-VILAINE;15;0,0478;546
1856;ILLE-ET-VILAINE;20;0,0613;520
1856;ILLE-ET-VILAINE;25;0,0653;488
1856;ILLE-ET-VILAINE;30;0,0687;456
1856;ILLE-ET-VILAINE;35;0,0714;425
1856;ILLE-ET-VILAINE;40;0,0736;395
1856;ILLE-ET-VILAINE;45;0,0773;366
1856;ILLE-ET-VILAINE;50;0,0945;337
1856;ILLE-ET-VILAINE;55;0,1249;305
1856;ILLE-ET-VILAINE;60;0,1759;267
1856;ILLE-ET-VILAINE;65;0,2491;220
1856;ILLE-ET-VILAINE;70;0,3551;165
1856;ILLE-ET-VILAINE;75;0,4715;107
1856;ILLE-ET-VILAINE;80;0,6042;56
1856;ILLE-ET-VILAINE;85;0,7596;22
1856;INDRE;0;0,4425;1000
1856;INDRE;5;0,0615;558
1856;INDRE;10;0,0377;523
1856;INDRE;15;0,0523;503
1856;INDRE;20;0,0668;477
1856;INDRE;25;0,071;445
1856;INDRE;30;0,0744;414
1856;INDRE;35;0,0768;383
1856;INDRE;40;0,0784;353
1856;INDRE;45;0,0813;326
1856;INDRE;50;0,0987;299
1856;INDRE;55;0,1299;270
1856;INDRE;60;0,1821;235
1856;INDRE;65;0,2566;192
1856;INDRE;70;0,3635;143
1856;INDRE;75;0,4793;91
1856;INDRE;80;0,6102;47
1856;INDRE;85;0,7637;18
1856;INDRE-ET-LOIRE;0;0,22;1000
1856;INDRE-ET-LOIRE;5;0,027;780
1856;INDRE-ET-LOIRE;10;0,0184;759
1856;INDRE-ET-LOIRE;15;0,0273;745
1856;INDRE-ET-LOIRE;20;0,0358;725
1856;INDRE-ET-LOIRE;25;0,039;699
1856;INDRE-ET-LOIRE;30;0,0418;671
1856;INDRE-ET-LOIRE;35;0,0454;643
1856;INDRE-ET-LOIRE;40;0,0496;614
1856;INDRE-ET-LOIRE;45;0,0563;584
1856;INDRE-ET-LOIRE;50;0,0721;551
1856;INDRE-ET-LOIRE;55;0,0979;511
1856;INDRE-ET-LOIRE;60;0,1419;461
1856;INDRE-ET-LOIRE;65;0,2072;396
1856;INDRE-ET-LOIRE;70;0,3067;314
1856;INDRE-ET-LOIRE;75;0,4259;217
1856;INDRE-ET-LOIRE;80;0,5686;125
1856;INDRE-ET-LOIRE;85;0,7347;54
1856;ISERE;0;0,6315;1000
1856;ISERE;5;0,0935;369
1856;ISERE;10;0,0544;334
1856;ISERE;15;0,0728;316
1856;ISERE;20;0,0918;293
1856;ISERE;25;0,0963;266
1856;ISERE;30;0,0998;240
1856;ISERE;35;0,1003;216
1856;ISERE;40;0,099;195
1856;ISERE;45;0,0981;175
1856;ISERE;50;0,1158;158
1856;ISERE;55;0,15;140
1856;ISERE;60;0,2068;119
1856;ISERE;65;0,2861;94
1856;ISERE;70;0,3963;67
1856;ISERE;75;0,509;41
1856;ISERE;80;0,6325;20
1856;ISERE;85;0,7793;7
1856;JURA;0;0,4199;1000
1856;JURA;5;0,0578;580
1856;JURA;10;0,0357;547
1856;JURA;15;0,0498;527
1856;JURA;20;0,0638;501
1856;JURA;25;0,0678;469
1856;JURA;30;0,0713;437
1856;JURA;35;0,0738;406
1856;JURA;40;0,0757;376
1856;JURA;45;0,0791;347
1856;JURA;50;0,0964;320
1856;JURA;55;0,1271;289
1856;JURA;60;0,1787;252
1856;JURA;65;0,2525;207
1856;JURA;70;0,3589;155
1856;JURA;75;0,4751;99
1856;JURA;80;0,607;52
1856;JURA;85;0,7615;20
1856;LANDES;0;0,4254;1000
1856;LANDES;5;0,0587;575
1856;LANDES;10;0,0362;541
1856;LANDES;15;0,0504;521
1856;LANDES;20;0,0645;495
1856;LANDES;25;0,0686;463
1856;LANDES;30;0,072;431
1856;LANDES;35;0,0746;400
1856;LANDES;40;0,0764;370
1856;LANDES;45;0,0797;342
1856;LANDES;50;0,097;315
1856;LANDES;55;0,1278;284
1856;LANDES;60;0,1796;248
1856;LANDES;65;0,2535;203
1856;LANDES;70;0,36;152
1856;LANDES;75;0,4761;97
1856;LANDES;80;0,6078;51
1856;LANDES;85;0,762;20
1856;LOIR-ET-CHER;0;0,2454;1000
1856;LOIR-ET-CHER;5;0,0307;755
1856;LOIR-ET-CHER;10;0,0206;731
1856;LOIR-ET-CHER;15;0,0302;716
1856;LOIR-ET-CHER;20;0,0395;695
1856;LOIR-ET-CHER;25;0,0428;667
1856;LOIR-ET-CHER;30;0,0458;639
1856;LOIR-ET-CHER;35;0,0493;609
1856;LOIR-ET-CHER;40;0,0532;579
1856;LOIR-ET-CHER;45;0,0597;549
1856;LOIR-ET-CHER;50;0,0757;516
1856;LOIR-ET-CHER;55;0,1023;477
1856;LOIR-ET-CHER;60;0,1475;428
1856;LOIR-ET-CHER;65;0,2143;365
1856;LOIR-ET-CHER;70;0,315;287
1856;LOIR-ET-CHER;75;0,4339;196
1856;LOIR-ET-CHER;80;0,5749;111
1856;LOIR-ET-CHER;85;0,7391;47
1856;LOIRE;0;0,4397;1000
1856;LOIRE;5;0,061;560
1856;LOIRE;10;0,0375;526
1856;LOIRE;15;0,052;506
1856;LOIRE;20;0,0664;480
1856;LOIRE;25;0,0706;448
1856;LOIRE;30;0,074;417
1856;LOIRE;35;0,0764;386
1856;LOIRE;40;0,078;356
1856;LOIRE;45;0,0811;328
1856;LOIRE;50;0,0984;302
1856;LOIRE;55;0,1295;272
1856;LOIRE;60;0,1817;237
1856;LOIRE;65;0,2561;194
1856;LOIRE;70;0,3629;144
1856;LOIRE;75;0,4788;92
1856;LOIRE;80;0,6098;48
1856;LOIRE;85;0,7634;19
1856;LOIRE(HAUTE-);0;0,426;1000
1856;LOIRE(HAUTE-);5;0,0588;574
1856;LOIRE(HAUTE-);10;0,0363;540
1856;LOIRE(HAUTE-);15;0,0505;521
1856;LOIRE(HAUTE-);20;0,0646;494
1856;LOIRE(HAUTE-);25;0,0687;462
1856;LOIRE(HAUTE-);30;0,0721;431
1856;LOIRE(HAUTE-);35;0,0746;400
1856;LOIRE(HAUTE-);40;0,0764;370
1856;LOIRE(HAUTE-);45;0,0797;342
1856;LOIRE(HAUTE-);50;0,097;314
1856;LOIRE(HAUTE-);55;0,1279;284
1856;LOIRE(HAUTE-);60;0,1797;248
1856;LOIRE(HAUTE-);65;0,2536;203
1856;LOIRE(HAUTE-);70;0,3602;152
1856;LOIRE(HAUTE-);75;0,4762;97
1856;LOIRE(HAUTE-);80;0,6078;51
1856;LOIRE(HAUTE-);85;0,7621;20
1856;LOIRE-INFERIEURE;0;0,2564;1000
1856;LOIRE-INFERIEURE;5;0,0323;744
1856;LOIRE-INFERIEURE;10;0,0215;720
1856;LOIRE-INFERIEURE;15;0,0315;704
1856;LOIRE-INFERIEURE;20;0,041;682
1856;LOIRE-INFERIEURE;25;0,0444;654
1856;LOIRE-INFERIEURE;30;0,0474;625
1856;LOIRE-INFERIEURE;35;0,051;595
1856;LOIRE-INFERIEURE;40;0,0548;565
1856;LOIRE-INFERIEURE;45;0,061;534
1856;LOIRE-INFERIEURE;50;0,0772;501
1856;LOIRE-INFERIEURE;55;0,1041;463
1856;LOIRE-INFERIEURE;60;0,1498;415
1856;LOIRE-INFERIEURE;65;0,2172;352
1856;LOIRE-INFERIEURE;70;0,3183;276
1856;LOIRE-INFERIEURE;75;0,4371;188
1856;LOIRE-INFERIEURE;80;0,5774;106
1856;LOIRE-INFERIEURE;85;0,7408;45
1856;LOIRET;0;0,2773;1000
1856;LOIRET;5;0,0355;723
1856;LOIRET;10;0,0233;697
1856;LOIRET;15;0,0339;681
1856;LOIRET;20;0,044;658
1856;LOIRET;25;0,0475;629
1856;LOIRET;30;0,0506;599
1856;LOIRET;35;0,054;569
1856;LOIRET;40;0,0577;538
1856;LOIRET;45;0,0636;507
1856;LOIRET;50;0,08;475
1856;LOIRET;55;0,1075;437
1856;LOIRET;60;0,1541;390
1856;LOIRET;65;0,2224;330
1856;LOIRET;70;0,3245;256
1856;LOIRET;75;0,4429;173
1856;LOIRET;80;0,582;96
1856;LOIRET;85;0,744;40
1856;LOT;0;0,2311;1000
1856;LOT;5;0,0286;769
1856;LOT;10;0,0193;747
1856;LOT;15;0,0286;732
1856;LOT;20;0,0374;712
1856;LOT;25;0,0406;685
1856;LOT;30;0,0435;657
1856;LOT;35;0,0471;629
1856;LOT;40;0,0512;599
1856;LOT;45;0,0578;568
1856;LOT;50;0,0737;535
1856;LOT;55;0,0998;496
1856;LOT;60;0,1444;446
1856;LOT;65;0,2104;382
1856;LOT;70;0,3104;302
1856;LOT;75;0,4295;208
1856;LOT;80;0,5714;119
1856;LOT;85;0,7366;51
1856;LOT-ET-GARONNE;0;0,2048;1000
1856;LOT-ET-GARONNE;5;0,0248;795
1856;LOT-ET-GARONNE;10;0,0171;775
1856;LOT-ET-GARONNE;15;0,0256;762
1856;LOT-ET-GARONNE;20;0,0336;743
1856;LOT-ET-GARONNE;25;0,0366;718
1856;LOT-ET-GARONNE;30;0,0394;691
1856;LOT-ET-GARONNE;35;0,043;664
1856;LOT-ET-GARONNE;40;0,0473;636
1856;LOT-ET-GARONNE;45;0,0542;606
1856;LOT-ET-GARONNE;50;0,0698;573
1856;LOT-ET-GARONNE;55;0,0951;533
1856;LOT-ET-GARONNE;60;0,1383;482
1856;LOT-ET-GARONNE;65;0,2028;415
1856;LOT-ET-GARONNE;70;0,3014;331
1856;LOT-ET-GARONNE;75;0,4208;231
1856;LOT-ET-GARONNE;80;0,5645;134
1856;LOT-ET-GARONNE;85;0,7318;58
1856;LOZERE;0;0,4155;1000
1856;LOZERE;5;0,0571;585
1856;LOZERE;10;0,0354;551
1856;LOZERE;15;0,0493;532
1856;LOZERE;20;0,0632;505
1856;LOZERE;25;0,0672;473
1856;LOZERE;30;0,0707;442
1856;LOZERE;35;0,0732;410
1856;LOZERE;40;0,0752;380
1856;LOZERE;45;0,0787;352
1856;LOZERE;50;0,0959;324
1856;LOZERE;55;0,1266;293
1856;LOZERE;60;0,1781;256
1856;LOZERE;65;0,2517;210
1856;LOZERE;70;0,358;157
1856;LOZERE;75;0,4742;101
1856;LOZERE;80;0,6063;53
1856;LOZERE;85;0,761;21
1856;MAINE-ET-LOIRE;0;0,2731;1000
1856;MAINE-ET-LOIRE;5;0,0348;727
1856;MAINE-ET-LOIRE;10;0,023;702
1856;MAINE-ET-LOIRE;15;0,0334;685
1856;MAINE-ET-LOIRE;20;0,0434;663
1856;MAINE-ET-LOIRE;25;0,0469;634
1856;MAINE-ET-LOIRE;30;0,05;604
1856;MAINE-ET-LOIRE;35;0,0534;574
1856;MAINE-ET-LOIRE;40;0,0571;543
1856;MAINE-ET-LOIRE;45;0,0631;512
1856;MAINE-ET-LOIRE;50;0,0795;480
1856;MAINE-ET-LOIRE;55;0,1068;442
1856;MAINE-ET-LOIRE;60;0,1532;395
1856;MAINE-ET-LOIRE;65;0,2214;334
1856;MAINE-ET-LOIRE;70;0,3233;260
1856;MAINE-ET-LOIRE;75;0,4418;176
1856;MAINE-ET-LOIRE;80;0,5811;98
1856;MAINE-ET-LOIRE;85;0,7434;41
1856;MANCHE;0;0,2533;1000
1856;MANCHE;5;0,0319;747
1856;MANCHE;10;0,0213;723
1856;MANCHE;15;0,0311;707
1856;MANCHE;20;0,0406;685
1856;MANCHE;25;0,044;658
1856;MANCHE;30;0,047;629
1856;MANCHE;35;0,0505;599
1856;MANCHE;40;0,0543;569
1856;MANCHE;45;0,0607;538
1856;MANCHE;50;0,0768;505
1856;MANCHE;55;0,1036;467
1856;MANCHE;60;0,1492;418
1856;MANCHE;65;0,2164;356
1856;MANCHE;70;0,3174;279
1856;MANCHE;75;0,4362;190
1856;MANCHE;80;0,5767;107
1856;MANCHE;85;0,7403;45
1856;MARNE;0;0,152;1000
1856;MARNE;5;0,0175;848
1856;MARNE;10;0,0126;833
1856;MARNE;15;0,0194;823
1856;MARNE;20;0,0257;807
1856;MARNE;25;0,0284;786
1856;MARNE;30;0,0308;764
1856;MARNE;35;0,0344;740
1856;MARNE;40;0,0389;715
1856;MARNE;45;0,0464;687
1856;MARNE;50;0,061;655
1856;MARNE;55;0,0842;615
1856;MARNE;60;0,1243;563
1856;MARNE;65;0,1851;493
1856;MARNE;70;0,2803;402
1856;MARNE;75;0,4001;289
1856;MARNE;80;0,5477;174
1856;MARNE;85;0,7201;78
1856;MARNE(HAUTE-);0;0,1567;1000
1856;MARNE(HAUTE-);5;0,0181;843
1856;MARNE(HAUTE-);10;0,013;828
