"";"ANNEE";"DEPARTEMENT";"Age";"Qmort";"Survie";"EdVieRes"
"23145";1876;"PUY-DE-DOME";70;0,3211;0,267;2,96
"23146";1876;"PUY-DE-DOME";75;0,4398;0,181;1,625
"23147";1876;"PUY-DE-DOME";80;0,5795;0,101;0,72
"23148";1876;"PUY-DE-DOME";85;0,7423;0,043;0,215
"23149";1876;"PYRENEES-ORIENTALES";0;0,2876;1;43,085
"23150";1876;"PYRENEES-ORIENTALES";10;0,0242;0,686;34,525
"23151";1876;"PYRENEES-ORIENTALES";15;0,035;0,669;31,095
"23152";1876;"PYRENEES-ORIENTALES";20;0,0455;0,646;27,75
"23153";1876;"PYRENEES-ORIENTALES";25;0,049;0,617;24,52
"23154";1876;"PYRENEES-ORIENTALES";30;0,0522;0,586;21,435
"23155";1876;"PYRENEES-ORIENTALES";35;0,0555;0,556;18,505
"23156";1876;"PYRENEES-ORIENTALES";40;0,0591;0,525;15,725
"23157";1876;"PYRENEES-ORIENTALES";45;0,0648;0,494;13,1
"23158";1876;"PYRENEES-ORIENTALES";5;0,037;0,712;38,085
"23159";1876;"PYRENEES-ORIENTALES";50;0,0813;0,462;10,63
"23160";1876;"PYRENEES-ORIENTALES";55;0,1091;0,424;8,32
"23161";1876;"PYRENEES-ORIENTALES";60;0,1561;0,378;6,2
"23162";1876;"PYRENEES-ORIENTALES";65;0,2249;0,319;4,31
"23163";1876;"PYRENEES-ORIENTALES";70;0,3274;0,247;2,715
"23164";1876;"PYRENEES-ORIENTALES";75;0,4457;0,166;1,48
"23165";1876;"PYRENEES-ORIENTALES";80;0,5842;0,092;0,65
"23166";1876;"PYRENEES-ORIENTALES";85;0,7455;0,038;0,19
"23167";1876;"PYRENEES(BASSES-)";0;0,2178;1;49,435
"23168";1876;"PYRENEES(BASSES-)";10;0,0182;0,761;40,525
"23169";1876;"PYRENEES(BASSES-)";15;0,0271;0,747;36,72
"23170";1876;"PYRENEES(BASSES-)";20;0,0355;0,727;32,985
"23171";1876;"PYRENEES(BASSES-)";25;0,0386;0,701;29,35
"23172";1876;"PYRENEES(BASSES-)";30;0,0415;0,674;25,845
"23173";1876;"PYRENEES(BASSES-)";35;0,0451;0,646;22,475
"23174";1876;"PYRENEES(BASSES-)";40;0,0492;0,617;19,245
"23175";1876;"PYRENEES(BASSES-)";45;0,056;0,587;16,16
"23176";1876;"PYRENEES(BASSES-)";5;0,0267;0,782;44,435
"23177";1876;"PYRENEES(BASSES-)";50;0,0718;0,554;13,225
"23178";1876;"PYRENEES(BASSES-)";55;0,0975;0,514;10,455
"23179";1876;"PYRENEES(BASSES-)";60;0,1413;0,464;7,885
"23180";1876;"PYRENEES(BASSES-)";65;0,2066;0,398;5,565
"23181";1876;"PYRENEES(BASSES-)";70;0,306;0,316;3,575
"23182";1876;"PYRENEES(BASSES-)";75;0,4252;0,219;1,995
"23183";1876;"PYRENEES(BASSES-)";80;0,568;0,126;0,9
"23184";1876;"PYRENEES(BASSES-)";85;0,7342;0,054;0,27
"23185";1876;"PYRENEES(HAUTES-)";0;0,202;1;51,025
"23186";1876;"PYRENEES(HAUTES-)";10;0,0168;0,779;42,035
"23187";1876;"PYRENEES(HAUTES-)";15;0,0252;0,765;38,14
"23188";1876;"PYRENEES(HAUTES-)";20;0,0332;0,746;34,315
"23189";1876;"PYRENEES(HAUTES-)";25;0,0362;0,721;30,585
"23190";1876;"PYRENEES(HAUTES-)";30;0,039;0,695;26,98
"23191";1876;"PYRENEES(HAUTES-)";35;0,0426;0,668;23,505
"23192";1876;"PYRENEES(HAUTES-)";40;0,0468;0,64;20,165
"23193";1876;"PYRENEES(HAUTES-)";45;0,0538;0,61;16,965
"23194";1876;"PYRENEES(HAUTES-)";5;0,0244;0,798;46,025
"23195";1876;"PYRENEES(HAUTES-)";50;0,0694;0,577;13,915
"23196";1876;"PYRENEES(HAUTES-)";55;0,0945;0,537;11,03
"23197";1876;"PYRENEES(HAUTES-)";60;0,1376;0,486;8,345
"23198";1876;"PYRENEES(HAUTES-)";65;0,2019;0,419;5,915
"23199";1876;"PYRENEES(HAUTES-)";70;0,3004;0,335;3,82
"23200";1876;"PYRENEES(HAUTES-)";75;0,4198;0,234;2,145
"23201";1876;"PYRENEES(HAUTES-)";80;0,5636;0,136;0,975
"23202";1876;"PYRENEES(HAUTES-)";85;0,7312;0,059;0,295
"23203";1876;"RHONE";0;0,3435;1;38,535
"23204";1876;"RHONE";10;0,0291;0,627;30,25
"23205";1876;"RHONE";15;0,0413;0,608;27,115
"23206";1876;"RHONE";20;0,0533;0,583;24,075
"23207";1876;"RHONE";25;0,0571;0,552;21,16
"23208";1876;"RHONE";30;0,0604;0,521;18,4
"23209";1876;"RHONE";35;0,0635;0,489;15,795
"23210";1876;"RHONE";40;0,0664;0,458;13,35
"23211";1876;"RHONE";45;0,0712;0,428;11,06
"23212";1876;"RHONE";5;0,0456;0,657;33,535
"23213";1876;"RHONE";50;0,0881;0,397;8,92
"23214";1876;"RHONE";55;0,1172;0,362;6,935
"23215";1876;"RHONE";60;0,1663;0,32;5,125
"23216";1876;"RHONE";65;0,2375;0,267;3,525
"23217";1876;"RHONE";70;0,3418;0,203;2,19
"23218";1876;"RHONE";75;0,4592;0,134;1,175
"23219";1876;"RHONE";80;0,5948;0,072;0,505
"23220";1876;"RHONE";85;0,7529;0,029;0,145
"23221";1876;"SAONE-ET-LOIRE";0;0,2167;1;49,58
"23222";1876;"SAONE-ET-LOIRE";10;0,0181;0,763;40,665
"23223";1876;"SAONE-ET-LOIRE";15;0,0269;0,749;36,85
"23224";1876;"SAONE-ET-LOIRE";20;0,0353;0,729;33,105
"23225";1876;"SAONE-ET-LOIRE";25;0,0384;0,703;29,46
"23226";1876;"SAONE-ET-LOIRE";30;0,0413;0,676;25,945
"23227";1876;"SAONE-ET-LOIRE";35;0,0449;0,648;22,565
"23228";1876;"SAONE-ET-LOIRE";40;0,049;0,619;19,325
"23229";1876;"SAONE-ET-LOIRE";45;0,0559;0,589;16,23
"23230";1876;"SAONE-ET-LOIRE";5;0,0265;0,783;44,58
"23231";1876;"SAONE-ET-LOIRE";50;0,0716;0,556;13,285
"23232";1876;"SAONE-ET-LOIRE";55;0,0972;0,516;10,505
"23233";1876;"SAONE-ET-LOIRE";60;0,1411;0,466;7,925
"23234";1876;"SAONE-ET-LOIRE";65;0,2063;0,4;5,595
"23235";1876;"SAONE-ET-LOIRE";70;0,3056;0,317;3,595
"23236";1876;"SAONE-ET-LOIRE";75;0,4248;0,22;2,01
"23237";1876;"SAONE-ET-LOIRE";80;0,5677;0,127;0,91
"23238";1876;"SAONE-ET-LOIRE";85;0,734;0,055;0,275
"23239";1876;"SAONE(HAUTE-)";0;0,1981;1;51,41
"23240";1876;"SAONE(HAUTE-)";10;0,0165;0,783;42,4
"23241";1876;"SAONE(HAUTE-)";15;0,0248;0,77;38,485
"23242";1876;"SAONE(HAUTE-)";20;0,0326;0,751;34,635
"23243";1876;"SAONE(HAUTE-)";25;0,0356;0,726;30,88
"23244";1876;"SAONE(HAUTE-)";30;0,0384;0,7;27,25
"23245";1876;"SAONE(HAUTE-)";35;0,042;0,674;23,75
"23246";1876;"SAONE(HAUTE-)";40;0,0463;0,645;20,38
"23247";1876;"SAONE(HAUTE-)";45;0,0533;0,615;17,155
"23248";1876;"SAONE(HAUTE-)";5;0,0239;0,802;46,41
"23249";1876;"SAONE(HAUTE-)";50;0,0688;0,583;14,08
"23250";1876;"SAONE(HAUTE-)";55;0,0938;0,542;11,165
"23251";1876;"SAONE(HAUTE-)";60;0,1366;0,492;8,455
"23252";1876;"SAONE(HAUTE-)";65;0,2007;0,424;5,995
"23253";1876;"SAONE(HAUTE-)";70;0,299;0,339;3,875
"23254";1876;"SAONE(HAUTE-)";75;0,4185;0,238;2,18
"23255";1876;"SAONE(HAUTE-)";80;0,5626;0,138;0,99
"23256";1876;"SAONE(HAUTE-)";85;0,7305;0,06;0,3
"23257";1876;"SARTHE";0;0,2049;1;50,73
"23258";1876;"SARTHE";10;0,0171;0,775;41,755
"23259";1876;"SARTHE";15;0,0256;0,762;37,88
"23260";1876;"SARTHE";20;0,0336;0,743;34,07
"23261";1876;"SARTHE";25;0,0366;0,718;30,355
"23262";1876;"SARTHE";30;0,0394;0,691;26,765
"23263";1876;"SARTHE";35;0,0431;0,664;23,31
"23264";1876;"SARTHE";40;0,0473;0,636;19,99
"23265";1876;"SARTHE";45;0,0543;0,605;16,81
"23266";1876;"SARTHE";5;0,0248;0,795;45,73
"23267";1876;"SARTHE";50;0,0698;0,573;13,785
"23268";1876;"SARTHE";55;0,0951;0,533;10,92
"23269";1876;"SARTHE";60;0,1383;0,482;8,255
"23270";1876;"SARTHE";65;0,2028;0,415;5,845
"23271";1876;"SARTHE";70;0,3015;0,331;3,77
"23272";1876;"SARTHE";75;0,4209;0,231;2,115
"23273";1876;"SARTHE";80;0,5645;0,134;0,96
"23274";1876;"SARTHE";85;0,7318;0,058;0,29
"23275";1876;"SAVOIE";0;0,2978;1;42,225
"23276";1876;"SAVOIE";10;0,0251;0,675;33,715
"23277";1876;"SAVOIE";15;0,0362;0,658;30,34
"23278";1876;"SAVOIE";20;0,0469;0,634;27,05
"23279";1876;"SAVOIE";25;0,0505;0,605;23,88
"23280";1876;"SAVOIE";30;0,0537;0,574;20,855
"23281";1876;"SAVOIE";35;0,057;0,543;17,985
"23282";1876;"SAVOIE";40;0,0604;0,512;15,27
"23283";1876;"SAVOIE";45;0,066;0,481;12,71
"23284";1876;"SAVOIE";5;0,0386;0,702;37,225
"23285";1876;"SAVOIE";50;0,0826;0,45;10,305
"23286";1876;"SAVOIE";55;0,1106;0,412;8,055
"23287";1876;"SAVOIE";60;0,1581;0,367;5,995
"23288";1876;"SAVOIE";65;0,2273;0,309;4,16
"23289";1876;"SAVOIE";70;0,3301;0,239;2,615
"23290";1876;"SAVOIE";75;0,4483;0,16;1,42
"23291";1876;"SAVOIE";80;0,5862;0,088;0,62
"23292";1876;"SAVOIE";85;0,747;0,036;0,18
"23293";1876;"SAVOIE(HAUTE-)";0;0,2887;1;43,005
"23294";1876;"SAVOIE(HAUTE-)";10;0,0243;0,685;34,45
"23295";1876;"SAVOIE(HAUTE-)";15;0,0352;0,668;31,025
"23296";1876;"SAVOIE(HAUTE-)";20;0,0456;0,645;27,685
"23297";1876;"SAVOIE(HAUTE-)";25;0,0492;0,615;24,46
"23298";1876;"SAVOIE(HAUTE-)";30;0,0523;0,585;21,385
"23299";1876;"SAVOIE(HAUTE-)";35;0,0557;0,554;18,46
"23300";1876;"SAVOIE(HAUTE-)";40;0,0592;0,524;15,69
"23301";1876;"SAVOIE(HAUTE-)";45;0,065;0,493;13,07
"23302";1876;"SAVOIE(HAUTE-)";5;0,0372;0,711;38,005
"23303";1876;"SAVOIE(HAUTE-)";50;0,0815;0,461;10,605
"23304";1876;"SAVOIE(HAUTE-)";55;0,1092;0,423;8,3
"23305";1876;"SAVOIE(HAUTE-)";60;0,1563;0,377;6,185
"23306";1876;"SAVOIE(HAUTE-)";65;0,2252;0,318;4,3
"23307";1876;"SAVOIE(HAUTE-)";70;0,3277;0,246;2,71
"23308";1876;"SAVOIE(HAUTE-)";75;0,4459;0,166;1,48
"23309";1876;"SAVOIE(HAUTE-)";80;0,5844;0,092;0,65
"23310";1876;"SAVOIE(HAUTE-)";85;0,7457;0,038;0,19
"23311";1876;"SEINE";0;0,3345;1;39,245
"23312";1876;"SEINE";10;0,0283;0,636;30,915
"23313";1876;"SEINE";15;0,0403;0,618;27,735
"23314";1876;"SEINE";20;0,0521;0,593;24,645
"23315";1876;"SEINE";25;0,0558;0,562;21,68
"23316";1876;"SEINE";30;0,0591;0,531;18,87
"23317";1876;"SEINE";35;0,0622;0,5;16,215
"23318";1876;"SEINE";40;0,0652;0,468;13,715
"23319";1876;"SEINE";45;0,0702;0,438;11,375
"23320";1876;"SEINE";5;0,0442;0,666;34,245
"23321";1876;"SEINE";50;0,087;0,407;9,185
"23322";1876;"SEINE";55;0,116;0,372;7,15
"23323";1876;"SEINE";60;0,1648;0,329;5,29
"23324";1876;"SEINE";65;0,2356;0,274;3,645
"23325";1876;"SEINE";70;0,3396;0,21;2,275
"23326";1876;"SEINE";75;0,4572;0,139;1,225
"23327";1876;"SEINE";80;0,5932;0,075;0,53
"23328";1876;"SEINE";85;0,7518;0,031;0,155
"23329";1876;"SEINE-ET-MARNE";0;0,1763;1;53,695
"23330";1876;"SEINE-ET-MARNE";10;0,0146;0,807;44,575
"23331";1876;"SEINE-ET-MARNE";15;0,0222;0,795;40,54
"23332";1876;"SEINE-ET-MARNE";20;0,0294;0,777;36,565
"23333";1876;"SEINE-ET-MARNE";25;0,0322;0,754;32,68
"23334";1876;"SEINE-ET-MARNE";30;0,0348;0,73;28,91
"23335";1876;"SEINE-ET-MARNE";35;0,0385;0,705;25,26
"23336";1876;"SEINE-ET-MARNE";40;0,0428;0,677;21,735
"23337";1876;"SEINE-ET-MARNE";45;0,0501;0,648;18,35
"23338";1876;"SEINE-ET-MARNE";5;0,0208;0,824;48,695
"23339";1876;"SEINE-ET-MARNE";50;0,0653;0,616;15,11
"23340";1876;"SEINE-ET-MARNE";55;0,0895;0,576;12,03
"23341";1876;"SEINE-ET-MARNE";60;0,1311;0,524;9,15
"23342";1876;"SEINE-ET-MARNE";65;0,1937;0,456;6,53
"23343";1876;"SEINE-ET-MARNE";70;0,2906;0,367;4,25
"23344";1876;"SEINE-ET-MARNE";75;0,4103;0,261;2,415
"23345";1876;"SEINE-ET-MARNE";80;0,556;0,154;1,11
"23346";1876;"SEINE-ET-MARNE";85;0,7259;0,068;0,34
"23347";1876;"SEINE-ET-OISE";0;0,2333;1;47,97
"23348";1876;"SEINE-ET-OISE";10;0,0195;0,745;39,135
"23349";1876;"SEINE-ET-OISE";15;0,0289;0,73;35,41
"23350";1876;"SEINE-ET-OISE";20;0,0377;0,709;31,76
"23351";1876;"SEINE-ET-OISE";25;0,041;0,682;28,215
"23352";1876;"SEINE-ET-OISE";30;0,0439;0,654;24,805
"23353";1876;"SEINE-ET-OISE";35;0,0475;0,626;21,535
"23354";1876;"SEINE-ET-OISE";40;0,0515;0,596;18,405
"23355";1876;"SEINE-ET-OISE";45;0,0581;0,565;15,425
"23356";1876;"SEINE-ET-OISE";5;0,0289;0,767;42,97
"23357";1876;"SEINE-ET-OISE";50;0,074;0,532;12,6
"23358";1876;"SEINE-ET-OISE";55;0,1002;0,493;9,94
"23359";1876;"SEINE-ET-OISE";60;0,1449;0,444;7,475
"23360";1876;"SEINE-ET-OISE";65;0,211;0,379;5,255
"23361";1876;"SEINE-ET-OISE";70;0,3111;0,299;3,36
"23362";1876;"SEINE-ET-OISE";75;0,4302;0,206;1,865
"23363";1876;"SEINE-ET-OISE";80;0,5719;0,117;0,835
"23364";1876;"SEINE-ET-OISE";85;0,737;0,05;0,25
"23365";1876;"SEINE-INFERIEURE";0;0,3031;1;41,785
"23366";1876;"SEINE-INFERIEURE";10;0,0256;0,669;33,3
"23367";1876;"SEINE-INFERIEURE";15;0,0368;0,652;29,955
"23368";1876;"SEINE-INFERIEURE";20;0,0477;0,628;26,695
"23369";1876;"SEINE-INFERIEURE";25;0,0513;0,598;23,555
"23370";1876;"SEINE-INFERIEURE";30;0,0545;0,568;20,565
"23371";1876;"SEINE-INFERIEURE";35;0,0578;0,537;17,725
"23372";1876;"SEINE-INFERIEURE";40;0,0611;0,506;15,04
"23373";1876;"SEINE-INFERIEURE";45;0,0667;0,475;12,51
"23374";1876;"SEINE-INFERIEURE";5;0,0394;0,697;36,785
"23375";1876;"SEINE-INFERIEURE";50;0,0833;0,443;10,135
"23376";1876;"SEINE-INFERIEURE";55;0,1114;0,406;7,92
"23377";1876;"SEINE-INFERIEURE";60;0,1591;0,361;5,89
"23378";1876;"SEINE-INFERIEURE";65;0,2286;0,304;4,085
"23379";1876;"SEINE-INFERIEURE";70;0,3315;0,234;2,565
"23380";1876;"SEINE-INFERIEURE";75;0,4496;0,157;1,395
"23381";1876;"SEINE-INFERIEURE";80;0,5873;0,086;0,61
"23382";1876;"SEINE-INFERIEURE";85;0,7477;0,036;0,18
"23383";1876;"SEVRES(DEUX-)";0;0,207;1;50,53
"23384";1876;"SEVRES(DEUX-)";10;0,0173;0,773;41,565
"23385";1876;"SEVRES(DEUX-)";15;0,0258;0,76;37,7
"23386";1876;"SEVRES(DEUX-)";20;0,0339;0,74;33,9
"23387";1876;"SEVRES(DEUX-)";25;0,037;0,715;30,2
"23388";1876;"SEVRES(DEUX-)";30;0,0398;0,689;26,625
"23389";1876;"SEVRES(DEUX-)";35;0,0434;0,661;23,18
"23390";1876;"SEVRES(DEUX-)";40;0,0476;0,632;19,875
"23391";1876;"SEVRES(DEUX-)";45;0,0545;0,602;16,715
"23392";1876;"SEVRES(DEUX-)";5;0,0251;0,793;45,53
"23393";1876;"SEVRES(DEUX-)";50;0,0701;0,57;13,705
"23394";1876;"SEVRES(DEUX-)";55;0,0954;0,53;10,855
"23395";1876;"SEVRES(DEUX-)";60;0,1388;0,479;8,205
"23396";1876;"SEVRES(DEUX-)";65;0,2034;0,413;5,81
"23397";1876;"SEVRES(DEUX-)";70;0,3022;0,329;3,745
"23398";1876;"SEVRES(DEUX-)";75;0,4216;0,229;2,1
"23399";1876;"SEVRES(DEUX-)";80;0,565;0,133;0,955
"23400";1876;"SEVRES(DEUX-)";85;0,7322;0,058;0,29
"23401";1876;"SOMME";0;0,2182;1;49,425
"23402";1876;"SOMME";10;0,0182;0,761;40,515
"23403";1876;"SOMME";15;0,0271;0,747;36,71
"23404";1876;"SOMME";20;0,0355;0,727;32,975
"23405";1876;"SOMME";25;0,0387;0,701;29,34
"23406";1876;"SOMME";30;0,0415;0,674;25,835
"23407";1876;"SOMME";35;0,0451;0,646;22,465
"23408";1876;"SOMME";40;0,0493;0,617;19,235
"23409";1876;"SOMME";45;0,0561;0,586;16,15
"23410";1876;"SOMME";5;0,0268;0,782;44,425
"23411";1876;"SOMME";50;0,0718;0,553;13,22
"23412";1876;"SOMME";55;0,0975;0,514;10,455
"23413";1876;"SOMME";60;0,1414;0,464;7,885
"23414";1876;"SOMME";65;0,2067;0,398;5,565
"23415";1876;"SOMME";70;0,3061;0,316;3,575
"23416";1876;"SOMME";75;0,4254;0,219;1,995
"23417";1876;"SOMME";80;0,5681;0,126;0,9
"23418";1876;"SOMME";85;0,7343;0,054;0,27
"23419";1876;"TARN";0;0,1798;1;53,315
"23420";1876;"TARN";10;0,0149;0,803;44,215
"23421";1876;"TARN";15;0,0227;0,791;40,2
"23422";1876;"TARN";20;0,0299;0,773;36,245
"23423";1876;"TARN";25;0,0328;0,75;32,38
"23424";1876;"TARN";30;0,0354;0,725;28,63
"23425";1876;"TARN";35;0,039;0,699;25,005
"23426";1876;"TARN";40;0,0434;0,672;21,51
"23427";1876;"TARN";45;0,0507;0,643;18,15
"23428";1876;"TARN";5;0,0213;0,82;48,315
"23429";1876;"TARN";50;0,0658;0,61;14,935
"23430";1876;"TARN";55;0,0902;0,57;11,885
"23431";1876;"TARN";60;0,132;0,519;9,035
"23432";1876;"TARN";65;0,1948;0,45;6,44
"23433";1876;"TARN";70;0,292;0,363;4,19
"23434";1876;"TARN";75;0,4117;0,257;2,375
"23435";1876;"TARN";80;0,5571;0,151;1,09
"23436";1876;"TARN";85;0,7266;0,067;0,335
"23437";1876;"TARN-ET-GARONNE";0;0,1628;1;55,135
"23438";1876;"TARN-ET-GARONNE";10;0,0135;0,821;45,95
"23439";1876;"TARN-ET-GARONNE";15;0,0207;0,81;41,845
"23440";1876;"TARN-ET-GARONNE";20;0,0274;0,793;37,795
"23441";1876;"TARN-ET-GARONNE";25;0,0301;0,772;33,83
"23442";1876;"TARN-ET-GARONNE";30;0,0326;0,748;29,97
"23443";1876;"TARN-ET-GARONNE";35;0,0362;0,724;26,23
"23444";1876;"TARN-ET-GARONNE";40;0,0407;0,698;22,61
"23445";1876;"TARN-ET-GARONNE";45;0,0481;0,669;19,12
"23446";1876;"TARN-ET-GARONNE";5;0,019;0,837;50,135
"23447";1876;"TARN-ET-GARONNE";50;0,063;0,637;15,775
"23448";1876;"TARN-ET-GARONNE";55;0,0866;0,597;12,59
"23449";1876;"TARN-ET-GARONNE";60;0,1274;0,545;9,605
"23450";1876;"TARN-ET-GARONNE";65;0,189;0,476;6,88
"23451";1876;"TARN-ET-GARONNE";70;0,2851;0,386;4,5
"23452";1876;"TARN-ET-GARONNE";75;0,4048;0,276;2,57
"23453";1876;"TARN-ET-GARONNE";80;0,5515;0,164;1,19
"23454";1876;"TARN-ET-GARONNE";85;0,7227;0,074;0,37
"23455";1876;"VAR";0;0,2829;1;43,495
"23456";1876;"VAR";10;0,0238;0,691;34,91
"23457";1876;"VAR";15;0,0345;0,675;31,455
"23458";1876;"VAR";20;0,0448;0,651;28,08
"23459";1876;"VAR";25;0,0483;0,622;24,825
"23460";1876;"VAR";30;0,0515;0,592;21,715
"23461";1876;"VAR";35;0,0549;0,562;18,755
"23462";1876;"VAR";40;0,0584;0,531;15,945
"23463";1876;"VAR";45;0,0643;0,5;13,29
"23464";1876;"VAR";5;0,0363;0,717;38,495
"23465";1876;"VAR";50;0,0807;0,468;10,79
"23466";1876;"VAR";55;0,1083;0,43;8,45
"23467";1876;"VAR";60;0,1552;0,383;6,3
"23468";1876;"VAR";65;0,2238;0,324;4,385
"23469";1876;"VAR";70;0,326;0,251;2,765
"23470";1876;"VAR";75;0,4444;0,169;1,51
"23471";1876;"VAR";80;0,5832;0,094;0,665
"23472";1876;"VAR";85;0,7449;0,039;0,195
"23473";1876;"VAUCLUSE";0;0,2875;1;43,095
"23474";1876;"VAUCLUSE";10;0,0242;0,686;34,53
"23475";1876;"VAUCLUSE";15;0,035;0,67;31,1
"23476";1876;"VAUCLUSE";20;0,0455;0,646;27,75
"23477";1876;"VAUCLUSE";25;0,049;0,617;24,52
"23478";1876;"VAUCLUSE";30;0,0522;0,586;21,435
"23479";1876;"VAUCLUSE";35;0,0555;0,556;18,505
"23480";1876;"VAUCLUSE";40;0,0591;0,525;15,725
"23481";1876;"VAUCLUSE";45;0,0648;0,494;13,1
"23482";1876;"VAUCLUSE";5;0,037;0,713;38,095
"23483";1876;"VAUCLUSE";50;0,0813;0,462;10,63
"23484";1876;"VAUCLUSE";55;0,1091;0,424;8,32
"23485";1876;"VAUCLUSE";60;0,1561;0,378;6,2
"23486";1876;"VAUCLUSE";65;0,2249;0,319;4,31
"23487";1876;"VAUCLUSE";70;0,3273;0,247;2,715
"23488";1876;"VAUCLUSE";75;0,4456;0,166;1,48
"23489";1876;"VAUCLUSE";80;0,5841;0,092;0,65
"23490";1876;"VAUCLUSE";85;0,7455;0,038;0,19
"23491";1876;"VENDEE";0;0,2744;1;44,24
"23492";1876;"VENDEE";10;0,0231;0,7;35,61
"23493";1876;"VENDEE";15;0,0335;0,684;32,11
"23494";1876;"VENDEE";20;0,0436;0,661;28,69
"23495";1876;"VENDEE";25;0,0471;0,632;25,385
"23496";1876;"VENDEE";30;0,0502;0,603;22,225
"23497";1876;"VENDEE";35;0,0536;0,572;19,21
"23498";1876;"VENDEE";40;0,0573;0,542;16,35
"23499";1876;"VENDEE";45;0,0633;0,511;13,64
"23500";1876;"VENDEE";5;0,035;0,726;39,24
"23501";1876;"VENDEE";50;0,0796;0,478;11,085
"23502";1876;"VENDEE";55;0,107;0,44;8,695
"23503";1876;"VENDEE";60;0,1535;0,393;6,495
"23504";1876;"VENDEE";65;0,2217;0,333;4,53
"23505";1876;"VENDEE";70;0,3236;0,259;2,865
"23506";1876;"VENDEE";75;0,4421;0,175;1,57
"23507";1876;"VENDEE";80;0,5814;0,098;0,695
"23508";1876;"VENDEE";85;0,7436;0,041;0,205
"23509";1876;"VIENNE";0;0,2157;1;49,66
"23510";1876;"VIENNE";10;0,018;0,764;40,74
"23511";1876;"VIENNE";15;0,0268;0,75;36,92
"23512";1876;"VIENNE";20;0,0352;0,73;33,17
"23513";1876;"VIENNE";25;0,0383;0,704;29,52
"23514";1876;"VIENNE";30;0,0411;0,677;26
"23515";1876;"VIENNE";35;0,0447;0,649;22,615
"23516";1876;"VIENNE";40;0,0489;0,62;19,37
"23517";1876;"VIENNE";45;0,0557;0,59;16,27
"23518";1876;"VIENNE";5;0,0264;0,784;44,66
"23519";1876;"VIENNE";50;0,0714;0,557;13,32
"23520";1876;"VIENNE";55;0,0971;0,517;10,535
"23521";1876;"VIENNE";60;0,1408;0,467;7,95
"23522";1876;"VIENNE";65;0,206;0,401;5,615
"23523";1876;"VIENNE";70;0,3052;0,319;3,61
"23524";1876;"VIENNE";75;0,4245;0,221;2,015
"23525";1876;"VIENNE";80;0,5674;0,127;0,91
"23526";1876;"VIENNE";85;0,7338;0,055;0,275
"23527";1876;"VIENNE(HAUTE-)";0;0,2901;1;42,885
"23528";1876;"VIENNE(HAUTE-)";10;0,0244;0,683;34,335
"23529";1876;"VIENNE(HAUTE-)";15;0,0353;0,667;30,92
"23530";1876;"VIENNE(HAUTE-)";20;0,0458;0,643;27,585
"23531";1876;"VIENNE(HAUTE-)";25;0,0494;0,614;24,37
"23532";1876;"VIENNE(HAUTE-)";30;0,0525;0,583;21,3
"23533";1876;"VIENNE(HAUTE-)";35;0,0559;0,553;18,385
"23534";1876;"VIENNE(HAUTE-)";40;0,0594;0,522;15,62
"23535";1876;"VIENNE(HAUTE-)";45;0,0651;0,491;13,01
"23536";1876;"VIENNE(HAUTE-)";5;0,0374;0,71;37,885
"23537";1876;"VIENNE(HAUTE-)";50;0,0816;0,459;10,555
"23538";1876;"VIENNE(HAUTE-)";55;0,1094;0,421;8,26
"23539";1876;"VIENNE(HAUTE-)";60;0,1566;0,375;6,155
"23540";1876;"VIENNE(HAUTE-)";65;0,2255;0,317;4,28
"23541";1876;"VIENNE(HAUTE-)";70;0,328;0,245;2,695
"23542";1876;"VIENNE(HAUTE-)";75;0,4463;0,165;1,47
"23543";1876;"VIENNE(HAUTE-)";80;0,5847;0,091;0,645
"23544";1876;"VIENNE(HAUTE-)";85;0,7459;0,038;0,19
"23545";1876;"VOSGES";0;0,2504;1;46,385
"23546";1876;"VOSGES";10;0,021;0,726;37,635
"23547";1876;"VOSGES";15;0,0308;0,711;34,005
"23548";1876;"VOSGES";20;0,0402;0,689;30,45
"23549";1876;"VOSGES";25;0,0435;0,661;27,005
"23550";1876;"VOSGES";30;0,0465;0,632;23,7
"23551";1876;"VOSGES";35;0,0501;0,603;20,54
"23552";1876;"VOSGES";40;0,0539;0,573;17,525
"23553";1876;"VOSGES";45;0,0603;0,542;14,66
"23554";1876;"VOSGES";5;0,0315;0,75;41,385
"23555";1876;"VOSGES";50;0,0764;0,509;11,95
"23556";1876;"VOSGES";55;0,1031;0,47;9,405
"23557";1876;"VOSGES";60;0,1486;0,422;7,055
"23558";1876;"VOSGES";65;0,2156;0,359;4,945
"23559";1876;"VOSGES";70;0,3165;0,282;3,15
"23560";1876;"VOSGES";75;0,4353;0,193;1,74
"23561";1876;"VOSGES";80;0,576;0,109;0,775
"23562";1876;"VOSGES";85;0,7399;0,046;0,23
"23563";1876;"YONNE";0;0,1471;1;56,91
"23564";1876;"YONNE";10;0,0122;0,839;47,645
"23565";1876;"YONNE";15;0,0188;0,828;43,45
"23566";1876;"YONNE";20;0,025;0,813;39,31
"23567";1876;"YONNE";25;0,0276;0,792;35,245
"23568";1876;"YONNE";30;0,03;0,771;31,285
"23569";1876;"YONNE";35;0,0336;0,747;27,43
"23570";1876;"YONNE";40;0,038;0,722;23,695
"23571";1876;"YONNE";45;0,0456;0,695;20,085
"23572";1876;"YONNE";5;0,0168;0,853;51,91
"23573";1876;"YONNE";50;0,0602;0,663;16,61
