"";"ANNEE";"DEPARTEMENT";"Qmort[0-4]";"Qmort[5-9]";"Qmort[10-14]";"Qmort[15-19]";"Qmort[20-24]";"Qmort[25-29]";"Qmort[30-34]";"Qmort[35-40]";"Qmort[40-44]";"Qmort[45-49]";"Qmort[50-54]";"Qmort[55-59]";"Qmort[60-64]";"Qmort[65-69]";"Qmort[70-74]";"Qmort[75-79]";"Qmort[80-85]";"Qmort[85-...]"
"1034";1861;"SEINE-ET-MARNE";0,143;0,0163;0,0118;0,0183;0,0244;0,0269;0,0293;0,0328;0,0373;0,0449;0,0594;0,0822;0,1216;0,1817;0,2762;0,396;0,5443;0,7177
"1035";1861;"SEINE-ET-OISE";0,2226;0,0274;0,0186;0,0276;0,0362;0,0394;0,0422;0,0458;0,0499;0,0567;0,0725;0,0983;0,1424;0,208;0,3076;0,4268;0,5692;0,7351
"1036";1861;"SEINE-INFERIEURE";0,2337;0,029;0,0196;0,0289;0,0378;0,041;0,0439;0,0475;0,0515;0,0581;0,0741;0,1003;0,1449;0,2111;0,3112;0,4303;0,572;0,7371
"1037";1861;"SEVRES(DEUX-)";0,2912;0,0376;0,0245;0,0355;0,046;0,0496;0,0527;0,0561;0,0596;0,0653;0,0818;0,1096;0,1568;0,2258;0,3284;0,4466;0,5849;0,7461
"1038";1861;"SOMME";0,214;0,0262;0,0179;0,0266;0,0349;0,038;0,0409;0,0445;0,0487;0,0555;0,0712;0,0968;0,1405;0,2055;0,3047;0,424;0,567;0,7335
"1039";1861;"TARN";0,2431;0,0304;0,0204;0,03;0,0391;0,0424;0,0454;0,049;0,0529;0,0594;0,0754;0,1019;0,147;0,2137;0,3142;0,4332;0,5743;0,7387
"1040";1861;"TARN-ET-GARONNE";0,2119;0,0258;0,0177;0,0264;0,0346;0,0377;0,0405;0,0442;0,0483;0,0552;0,0709;0,0964;0,14;0,2049;0,3039;0,4232;0,5664;0,7331
"1041";1861;"VAR";0,2516;0,0316;0,0211;0,0309;0,0404;0,0437;0,0467;0,0502;0,0541;0,0604;0,0766;0,1033;0,1488;0,2159;0,3169;0,4357;0,5763;0,7401
"1042";1861;"VAUCLUSE";0,2591;0,0328;0,0218;0,0318;0,0414;0,0448;0,0479;0,0514;0,0552;0,0614;0,0776;0,1046;0,1504;0,2179;0,3192;0,4379;0,578;0,7413
"1043";1861;"VENDEE";0,3256;0,0429;0,0275;0,0393;0,0508;0,0545;0,0578;0,061;0,0641;0,0692;0,086;0,1147;0,1632;0,2336;0,3374;0,4551;0,5915;0,7507
"1044";1861;"VIENNE";0,2646;0,0336;0,0222;0,0324;0,0422;0,0456;0,0487;0,0522;0,0559;0,0621;0,0783;0,1054;0,1515;0,2193;0,3208;0,4394;0,5792;0,7421
"1045";1861;"VIENNE(HAUTE-)";0,5077;0,0723;0,0434;0,0594;0,0755;0,0799;0,0834;0,0852;0,0858;0,0874;0,105;0,1373;0,1913;0,2676;0,3759;0,4906;0,6187;0,7697
"1046";1861;"VOSGES";0,3183;0,0417;0,0269;0,0385;0,0498;0,0535;0,0567;0,0599;0,0631;0,0684;0,0851;0,1136;0,1619;0,232;0,3355;0,4533;0,5902;0,7497
"1047";1861;"YONNE";0,1229;0,0136;0,0101;0,0159;0,0213;0,0236;0,0259;0,0293;0,0338;0,0415;0,0555;0,0773;0,1152;0,1734;0,2662;0,386;0,536;0,7119
"1048";1866;"AIN";0,2738;0,035;0,023;0,0335;0,0435;0,047;0,0501;0,0535;0,0572;0,0632;0,0795;0,1069;0,1534;0,2216;0,3235;0,442;0,5813;0,7435
"1049";1866;"AISNE";0,2181;0,0267;0,0182;0,0271;0,0355;0,0387;0,0415;0,0451;0,0493;0,0561;0,0718;0,0975;0,1414;0,2067;0,3061;0,4253;0,568;0,7343
"1050";1866;"ALLIER";0,2447;0,0306;0,0205;0,0302;0,0394;0,0427;0,0457;0,0492;0,0531;0,0596;0,0756;0,1022;0,1473;0,2141;0,3148;0,4337;0,5747;0,7389
"1051";1866;"ALPES-MARITIMES";0,3254;0,0428;0,0275;0,0393;0,0508;0,0545;0,0578;0,061;0,0641;0,0692;0,086;0,1147;0,1632;0,2336;0,3373;0,455;0,5915;0,7507
"1052";1866;"ALPES(BASSES-)";0,3116;0,0407;0,0263;0,0378;0,0488;0,0525;0,0557;0,059;0,0623;0,0676;0,0843;0,1127;0,1606;0,2305;0,3338;0,4517;0,5889;0,7489
"1053";1866;"ALPES(HAUTES-)";0,3915;0,0532;0,0333;0,0467;0,0599;0,0639;0,0673;0,07;0,0723;0,0763;0,0934;0,1236;0,1743;0,2472;0,3528;0,4695;0,6027;0,7585
"1054";1866;"ARDECHE";0,3142;0,0411;0,0265;0,038;0,0492;0,0529;0,0561;0,0594;0,0626;0,0679;0,0846;0,113;0,1611;0,2311;0,3345;0,4524;0,5894;0,7492
"1055";1866;"ARDENNES";0,222;0,0273;0,0186;0,0276;0,0361;0,0393;0,0421;0,0457;0,0498;0,0566;0,0724;0,0982;0,1423;0,2078;0,3074;0,4266;0,5691;0,735
"1056";1866;"ARIEGE";0,2438;0,0305;0,0204;0,0301;0,0392;0,0425;0,0455;0,0491;0,053;0,0594;0,0755;0,102;0,1471;0,2138;0,3145;0,4334;0,5745;0,7388
"1057";1866;"AUBE";0,1933;0,0232;0,0161;0,0242;0,0319;0,0349;0,0376;0,0412;0,0455;0,0526;0,068;0,0928;0,1354;0,1992;0,2972;0,4167;0,5612;0,7295
"1058";1866;"AUDE";0,3292;0,0434;0,0278;0,0397;0,0513;0,0551;0,0583;0,0615;0,0645;0,0696;0,0864;0,1152;0,1638;0,2344;0,3383;0,4559;0,5922;0,7512
"1059";1866;"AVEYRON";0,2346;0,0291;0,0196;0,029;0,0379;0,0412;0,0441;0,0477;0,0517;0,0583;0,0742;0,1004;0,1451;0,2113;0,3115;0,4306;0,5722;0,7372
"1060";1866;"BOUCHES-DU-RHONE";0,3549;0,0474;0,0301;0,0426;0,0549;0,0587;0,062;0,0651;0,0678;0,0724;0,0894;0,1188;0,1683;0,2399;0,3445;0,4618;0,5967;0,7543
"1061";1866;"CALVADOS";0,2446;0,0306;0,0205;0,0301;0,0394;0,0427;0,0456;0,0492;0,0531;0,0595;0,0756;0,1021;0,1473;0,2141;0,3147;0,4336;0,5747;0,7389
"1062";1866;"CANTAL";0,2534;0,0319;0,0213;0,0312;0,0406;0,044;0,047;0,0505;0,0544;0,0607;0,0768;0,1036;0,1492;0,2164;0,3174;0,4362;0,5767;0,7404
"1063";1866;"CHARENTE";0,3447;0,0458;0,0292;0,0415;0,0535;0,0573;0,0606;0,0636;0,0665;0,0713;0,0882;0,1174;0,1665;0,2377;0,3421;0,4595;0,595;0,7531
"1064";1866;"CHARENTE-INFERIEURE";0,2757;0,0352;0,0232;0,0337;0,0438;0,0473;0,0504;0,0538;0,0574;0,0634;0,0798;0,1072;0,1538;0,222;0,324;0,4425;0,5817;0,7438
"1065";1866;"CHER";0,2894;0,0373;0,0244;0,0352;0,0457;0,0493;0,0524;0,0558;0,0593;0,0651;0,0815;0,1093;0,1564;0,2253;0,3278;0,4461;0,5845;0,7458
"1066";1866;"CORREZE";0,4442;0,0618;0,0379;0,0525;0,067;0,0712;0,0747;0,077;0,0786;0,0815;0,0989;0,1301;0,1824;0,2569;0,3638;0,4796;0,6104;0,7639
"1067";1866;"CORSE";0,3854;0,0523;0,0327;0,046;0,0591;0,063;0,0664;0,0692;0,0716;0,0756;0,0928;0,1228;0,1733;0,246;0,3515;0,4682;0,6017;0,7578
"1068";1866;"COTE-D-OR";0,1862;0,0222;0,0155;0,0234;0,0309;0,0338;0,0364;0,0401;0,0444;0,0516;0,0669;0,0915;0,1336;0,1969;0,2945;0,4141;0,559;0,728
"1069";1866;"COTES-DU-NORD";0,3689;0,0496;0,0313;0,0442;0,0568;0,0607;0,0641;0,067;0,0696;0,0739;0,0909;0,1206;0,1706;0,2427;0,3478;0,4648;0,5991;0,7559
"1070";1866;"CREUSE";0,2253;0,0278;0,0188;0,0279;0,0366;0,0398;0,0426;0,0462;0,0503;0,057;0,0729;0,0988;0,1431;0,2088;0,3085;0,4277;0,5699;0,7356
"1071";1866;"DORDOGNE";0,3345;0,0442;0,0283;0,0403;0,052;0,0558;0,0591;0,0622;0,0652;0,0702;0,087;0,1159;0,1648;0,2355;0,3396;0,4572;0,5931;0,7518
"1072";1866;"DOUBS";0,3076;0,0401;0,026;0,0373;0,0483;0,0519;0,0551;0,0584;0,0617;0,0672;0,0838;0,1121;0,1599;0,2296;0,3328;0,4508;0,5882;0,7483
"1073";1866;"DROME";0,3064;0,0399;0,0259;0,0372;0,0481;0,0518;0,055;0,0583;0,0616;0,067;0,0837;0,1119;0,1597;0,2293;0,3324;0,4505;0,5879;0,7482
"1074";1866;"EURE";0,211;0,0257;0,0176;0,0263;0,0345;0,0376;0,0404;0,044;0,0482;0,0551;0,0707;0,0962;0,1397;0,2046;0,3036;0,4229;0,5661;0,733
"1075";1866;"EURE-ET-LOIR";0,2151;0,0263;0,018;0,0268;0,0351;0,0382;0,041;0,0446;0,0488;0,0557;0,0714;0,0969;0,1407;0,2058;0,305;0,4243;0,5672;0,7337
"1076";1866;"FINISTERE";0,5338;0,0767;0,0457;0,0623;0,079;0,0834;0,0869;0,0884;0,0886;0,0898;0,1074;0,1401;0,1947;0,2717;0,3805;0,4947;0,6219;0,7719
"1077";1866;"FRANCE";0,2856;0,0371;0,0243;0,0351;0,0455;0,0491;0,0522;0,0556;0,0591;0,0649;0,0814;0,1091;0,1562;0,225;0,3276;0,4642;0,625;0,786
"1078";1866;"GARD";0,2751;0,0351;0,0231;0,0336;0,0437;0,0472;0,0503;0,0537;0,0574;0,0633;0,0797;0,1071;0,1537;0,2219;0,3238;0,4423;0,5816;0,7437
"1079";1866;"GARONNE(HAUTE-)";0,2181;0,0267;0,0182;0,0271;0,0355;0,0387;0,0415;0,0451;0,0493;0,0561;0,0718;0,0975;0,1414;0,2067;0,3061;0,4253;0,5681;0,7343
"1080";1866;"GERS";0,2459;0,0308;0,0206;0,0303;0,0395;0,0429;0,0458;0,0494;0,0533;0,0597;0,0758;0,1023;0,1476;0,2144;0,3151;0,434;0,575;0,7391
"1081";1866;"GIRONDE";0,2395;0,0299;0,0201;0,0296;0,0386;0,0419;0,0449;0,0484;0,0524;0,0589;0,0749;0,1013;0,1462;0,2127;0,3131;0,4321;0,5735;0,7381
"1082";1866;"HERAULT";0,3706;0,0499;0,0314;0,0444;0,057;0,0609;0,0643;0,0672;0,0698;0,0741;0,0911;0,1209;0,1709;0,2431;0,3482;0,4652;0,5993;0,7561
"1083";1866;"ILLE-ET-VILAINE";0,2796;0,0358;0,0235;0,0341;0,0443;0,0479;0,051;0,0544;0,058;0,0639;0,0803;0,1078;0,1545;0,223;0,3251;0,4435;0,5825;0,7444
"1084";1866;"INDRE";0,2658;0,0337;0,0223;0,0326;0,0424;0,0458;0,0489;0,0524;0,0561;0,0622;0,0785;0,1056;0,1518;0,2196;0,3211;0,4398;0,5795;0,7423
"1085";1866;"INDRE-ET-LOIRE";0,2277;0,0281;0,0191;0,0282;0,0369;0,0401;0,043;0,0466;0,0507;0,0574;0,0732;0,0992;0,1436;0,2094;0,3093;0,4284;0,5705;0,736
"1086";1866;"ISERE";0,2846;0,0366;0,024;0,0347;0,0451;0,0486;0,0517;0,0551;0,0587;0,0645;0,0809;0,1086;0,1555;0,2242;0,3265;0,4449;0,5836;0,7451
"1087";1866;"JURA";0,3299;0,0435;0,0279;0,0398;0,0514;0,0552;0,0584;0,0616;0,0646;0,0697;0,0865;0,1153;0,164;0,2346;0,3385;0,4561;0,5923;0,7512
"1088";1866;"LANDES";0,2575;0,0325;0,0216;0,0316;0,0412;0,0446;0,0476;0,0511;0,0549;0,0612;0,0774;0,1043;0,1501;0,2174;0,3187;0,4374;0,5777;0,741
"1089";1866;"LOIR-ET-CHER";0,2335;0,029;0,0196;0,0289;0,0378;0,041;0,0439;0,0475;0,0515;0,0581;0,0741;0,1002;0,1449;0,2111;0,3112;0,4303;0,572;0,737
"1090";1866;"LOIRE";0,2944;0,0381;0,0248;0,0358;0,0464;0,05;0,0532;0,0565;0,06;0,0656;0,0822;0,1101;0,1574;0,2265;0,3292;0,4474;0,5855;0,7465
"1091";1866;"LOIRE-INFERIEURE";0,2656;0,0337;0,0223;0,0326;0,0424;0,0458;0,0489;0,0523;0,0561;0,0622;0,0785;0,1056;0,1517;0,2195;0,3211;0,4397;0,5795;0,7423
"1092";1866;"LOIRE(HAUTE-)";0,3008;0,039;0,0254;0,0365;0,0473;0,0509;0,0541;0,0574;0,0608;0,0664;0,083;0,1111;0,1586;0,228;0,3309;0,449;0,5868;0,7474
"1093";1866;"LOIRET";0,2619;0,0332;0,022;0,0321;0,0418;0,0452;0,0483;0,0518;0,0555;0,0617;0,078;0,105;0,151;0,2186;0,32;0,4387;0,5786;0,7417
"1094";1866;"LOT";0,208;0,0253;0,0174;0,0259;0,0341;0,0371;0,0399;0,0435;0,0478;0,0547;0,0703;0,0956;0,139;0,2037;0,3025;0,4219;0,5653;0,7324
"1095";1866;"LOT-ET-GARONNE";0,233;0,0289;0,0195;0,0288;0,0377;0,0409;0,0438;0,0474;0,0514;0,058;0,074;0,1001;0,1448;0,2109;0,311;0,4301;0,5719;0,737
"1096";1866;"LOZERE";0,3159;0,0413;0,0267;0,0382;0,0494;0,0531;0,0564;0,0596;0,0628;0,0681;0,0848;0,1133;0,1614;0,2315;0,3349;0,4528;0,5897;0,7494
"1097";1866;"MAINE-ET-LOIRE";0,2673;0,034;0,0225;0,0327;0,0426;0,046;0,0491;0,0526;0,0563;0,0624;0,0787;0,1059;0,1521;0,22;0,3216;0,4402;0,5799;0,7425
"1098";1866;"MANCHE";0,273;0,0348;0,023;0,0334;0,0434;0,0469;0,05;0,0534;0,0571;0,0631;0,0794;0,1068;0,1532;0,2214;0,3232;0,4417;0,5811;0,7434
"1099";1866;"MARNE";0,2259;0,0279;0,0189;0,028;0,0367;0,0398;0,0427;0,0463;0,0504;0,0571;0,073;0,0989;0,1432;0,2089;0,3087;0,4279;0,5701;0,7357
"1100";1866;"MARNE(HAUTE-)";0,2086;0,0254;0,0174;0,026;0,0341;0,0372;0,04;0,0436;0,0478;0,0548;0,0704;0,0957;0,1392;0,2039;0,3027;0,4221;0,5655;0,7325
"1101";1866;"MAYENNE";0,3161;0,0414;0,0267;0,0383;0,0495;0,0532;0,0564;0,0596;0,0628;0,0681;0,0848;0,1133;0,1615;0,2315;0,3349;0,4528;0,5898;0,7495
"1102";1866;"MEUSE";0,23;0,0285;0,0192;0,0285;0,0372;0,0405;0,0434;0,047;0,051;0,0576;0,0735;0,0996;0,1441;0,2101;0,31;0,4291;0,5711;0,7364
"1103";1866;"MORBIHAN";0,3727;0,0502;0,0316;0,0446;0,0573;0,0612;0,0646;0,0675;0,07;0,0743;0,0914;0,1211;0,1713;0,2435;0,3486;0,4656;0,5997;0,7564
"1104";1866;"NIEVRE";0,3136;0,041;0,0265;0,038;0,0491;0,0528;0,056;0,0593;0,0625;0,0679;0,0845;0,113;0,161;0,231;0,3343;0,4522;0,5893;0,7491
"1105";1866;"NORD";0,3163;0,0414;0,0267;0,0383;0,0495;0,0532;0,0564;0,0597;0,0629;0,0682;0,0849;0,1133;0,1615;0,2316;0,335;0,4529;0,5898;0,7495
"1106";1866;"OISE";0,2329;0,0289;0,0195;0,0288;0,0377;0,0409;0,0438;0,0474;0,0514;0,058;0,074;0,1001;0,1448;0,2109;0,311;0,4301;0,5718;0,7369
"1107";1866;"ORNE";0,2055;0,0249;0,0171;0,0256;0,0337;0,0367;0,0395;0,0431;0,0474;0,0543;0,0699;0,0952;0,1384;0,203;0,3017;0,4211;0,5646;0,7319
"1108";1866;"PAS-DE-CALAIS";0,2874;0,037;0,0242;0,035;0,0454;0,049;0,0521;0,0555;0,059;0,0648;0,0813;0,109;0,1561;0,2249;0,3273;0,4456;0,5841;0,7455
"1109";1866;"PUY-DE-DOME";0,2901;0,0374;0,0244;0,0353;0,0458;0,0494;0,0525;0,0559;0,0594;0,0651;0,0816;0,1094;0,1566;0,2255;0,328;0,4463;0,5847;0,7459
"1110";1866;"PYRENEES-ORIENTALES";0,2845;0,0366;0,024;0,0347;0,045;0,0486;0,0517;0,0551;0,0587;0,0645;0,0809;0,1086;0,1555;0,2242;0,3265;0,4448;0,5835;0,7451
"1111";1866;"PYRENEES(BASSES-)";0,2422;0,0303;0,0203;0,0299;0,039;0,0423;0,0453;0,0488;0,0528;0,0592;0,0753;0,1017;0,1468;0,2134;0,314;0,4329;0,5741;0,7385
"1112";1866;"PYRENEES(HAUTES-)";0,2482;0,0311;0,0208;0,0306;0,0399;0,0432;0,0462;0,0497;0,0536;0,06;0,0761;0,1027;0,1481;0,215;0,3158;0,4347;0,5755;0,7395
"1113";1866;"RHONE";0,3894;0,0529;0,0331;0,0465;0,0596;0,0636;0,067;0,0698;0,0721;0,076;0,0932;0,1233;0,174;0,2468;0,3524;0,4691;0,6023;0,7582
"1114";1866;"SAONE-ET-LOIRE";0,2542;0,032;0,0213;0,0312;0,0407;0,0441;0,0471;0,0506;0,0545;0,0608;0,0769;0,1037;0,1494;0,2166;0,3177;0,4365;0,5769;0,7405
"1115";1866;"SAONE(HAUTE-)";0,2252;0,0278;0,0188;0,0279;0,0366;0,0397;0,0426;0,0462;0,0503;0,057;0,0728;0,0988;0,143;0,2087;0,3084;0,4276;0,5699;0,7356
"1116";1866;"SARTHE";0,2455;0,0307;0,0206;0,0302;0,0395;0,0428;0,0458;0,0493;0,0532;0,0597;0,0757;0,1023;0,1475;0,2143;0,315;0,4339;0,5749;0,7391
"1117";1866;"SAVOIE";0,3277;0,0432;0,0277;0,0396;0,0511;0,0548;0,0581;0,0613;0,0643;0,0694;0,0862;0,115;0,1636;0,2341;0,3379;0,4556;0,5919;0,751
"1118";1866;"SAVOIE(HAUTE-)";0,2672;0,034;0,0225;0,0327;0,0426;0,046;0,0491;0,0526;0,0563;0,0624;0,0787;0,1059;0,1521;0,2199;0,3216;0,4402;0,5798;0,7425
"1119";1866;"SEINE";0,3573;0,0478;0,0303;0,0429;0,0552;0,0591;0,0624;0,0654;0,0681;0,0727;0,0896;0,1191;0,1687;0,2403;0,3451;0,4623;0,5971;0,7546
"1120";1866;"SEINE-ET-MARNE";0,2245;0,0277;0,0188;0,0278;0,0365;0,0396;0,0425;0,0461;0,0502;0,0569;0,0727;0,0986;0,1429;0,2085;0,3082;0,4274;0,5697;0,7354
"1121";1866;"SEINE-ET-OISE";0,2495;0,0313;0,0209;0,0307;0,0401;0,0434;0,0464;0,0499;0,0538;0,0602;0,0763;0,103;0,1484;0,2154;0,3162;0,4351;0,5758;0,7397
"1122";1866;"SEINE-INFERIEURE";0,2945;0,0381;0,0248;0,0358;0,0465;0,05;0,0532;0,0565;0,06;0,0657;0,0822;0,1101;0,1574;0,2266;0,3292;0,4474;0,5856;0,7465
"1123";1866;"SEVRES(DEUX-)";0,2561;0,0323;0,0215;0,0315;0,041;0,0444;0,0474;0,0509;0,0547;0,061;0,0772;0,1041;0,1498;0,2171;0,3182;0,437;0,5773;0,7408
"1124";1866;"SOMME";0,2724;0,0347;0,0229;0,0333;0,0433;0,0468;0,0499;0,0533;0,057;0,063;0,0794;0,1067;0,1531;0,2212;0,3231;0,4416;0,581;0,7433
"1125";1866;"TARN";0,2053;0,0249;0,0171;0,0256;0,0337;0,0367;0,0395;0,0431;0,0473;0,0543;0,0699;0,0951;0,1384;0,2029;0,3016;0,421;0,5646;0,7319
"1126";1866;"TARN-ET-GARONNE";0,1911;0,0229;0,0159;0,024;0,0316;0,0345;0,0372;0,0408;0,0452;0,0523;0,0677;0,0924;0,1349;0,1985;0,2964;0,4159;0,5605;0,729
"1127";1866;"VAR";0,3117;0,0407;0,0263;0,0378;0,0489;0,0525;0,0557;0,059;0,0623;0,0676;0,0843;0,1127;0,1607;0,2305;0,3338;0,4518;0,5889;0,7489
"1128";1866;"VAUCLUSE";0,2789;0,0357;0,0235;0,0341;0,0443;0,0478;0,0509;0,0543;0,0579;0,0638;0,0802;0,1077;0,1544;0,2228;0,3249;0,4434;0,5824;0,7443
"1129";1866;"VENDEE";0,3171;0,0415;0,0268;0,0384;0,0496;0,0533;0,0565;0,0598;0,063;0,0683;0,085;0,1135;0,1617;0,2317;0,3352;0,4531;0,59;0,7496
"1130";1866;"VIENNE";0,245;0,0307;0,0205;0,0302;0,0394;0,0427;0,0457;0,0492;0,0532;0,0596;0,0757;0,1022;0,1474;0,2142;0,3148;0,4337;0,5748;0,739
"1131";1866;"VIENNE(HAUTE-)";0,4167;0,0573;0,0355;0,0495;0,0633;0,0674;0,0708;0,0734;0,0753;0,0788;0,0961;0,1267;0,1782;0,2519;0,3582;0,4745;0,6065;0,7611
"1132";1866;"VOSGES";0,2503;0,0314;0,021;0,0308;0,0402;0,0435;0,0465;0,05;0,0539;0,0603;0,0764;0,1031;0,1485;0,2156;0,3165;0,4353;0,576;0,7399
"1133";1866;"YONNE";0,1723;0,0203;0,0143;0,0218;0,0288;0,0316;0,0342;0,0378;0,0422;0,0495;0,0646;0,0886;0,13;0,1923;0,289;0,4087;0,5547;0,725
"1134";1871;"AIN";0,3835;0,052;0,0326;0,0458;0,0588;0,0628;0,0661;0,069;0,0713;0,0754;0,0926;0,1226;0,173;0,2456;0,3511;0,4679;0,6014;0,7576
"1135";1871;"AISNE";0,2284;0,0282;0,0191;0,0283;0,037;0,0402;0,0431;0,0467;0,0508;0,0574;0,0733;0,0993;0,1438;0,2096;0,3095;0,4286;0,5707;0,7361
"1136";1871;"ALLIER";0,263;0,0333;0,0221;0,0323;0,042;0,0454;0,0485;0,0519;0,0557;0,0619;0,0781;0,1052;0,1512;0,2189;0,3203;0,439;0,5789;0,7419
"1137";1871;"ALPES-MARITIMES";0,3675;0,0494;0,0312;0,044;0,0566;0,0605;0,0639;0,0668;0,0694;0,0738;0,0908;0,1205;0,1704;0,2424;0,3475;0,4645;0,5988;0,7558
"1138";1871;"ALPES(BASSES-)";0,3699;0,0498;0,0314;0,0443;0,0569;0,0609;0,0642;0,0671;0,0697;0,074;0,0911;0,1208;0,1708;0,2429;0,348;0,465;0,5992;0,7561
"1139";1871;"ALPES(HAUTES-)";0,4837;0,0683;0,0413;0,0568;0,0723;0,0766;0,0801;0,0821;0,0831;0,0852;0,1027;0,1346;0,188;0,2637;0,3715;0,4866;0,6157;0,7676
"1140";1871;"ARDECHE";0,3587;0,048;0,0304;0,043;0,0554;0,0593;0,0626;0,0656;0,0683;0,0728;0,0898;0,1193;0,1689;0,2406;0,3454;0,4626;0,5974;0,7548
"1141";1871;"ARDENNES";0,2289;0,0283;0,0192;0,0283;0,0371;0,0403;0,0432;0,0468;0,0508;0,0575;0,0734;0,0994;0,1439;0,2098;0,3097;0,4288;0,5708;0,7362
"1142";1871;"ARIEGE";0,2898;0,0374;0,0244;0,0353;0,0458;0,0493;0,0525;0,0559;0,0594;0,0651;0,0816;0,1094;0,1565;0,2254;0,3279;0,4462;0,5846;0,7459
"1143";1871;"AUBE";0,19;0,0227;0,0158;0,0238;0,0314;0,0343;0,037;0,0407;0,045;0,0521;0,0675;0,0922;0,1346;0,1981;0,2959;0,4155;0,5602;0,7288
"1144";1871;"AUDE";0,3094;0,0404;0,0261;0,0375;0,0486;0,0522;0,0554;0,0587;0,062;0,0674;0,084;0,1123;0,1602;0,23;0,3332;0,4512;0,5885;0,7486
"1145";1871;"AVEYRON";0,3133;0,041;0,0264;0,038;0,0491;0,0528;0,056;0,0592;0,0625;0,0678;0,0845;0,1129;0,161;0,2309;0,3342;0,4521;0,5892;0,7491
"1146";1871;"BELFORT";0,3642;0,0489;0,0309;0,0437;0,0562;0,06;0,0634;0,0663;0,069;0,0734;0,0904;0,12;0,1699;0,2418;0,3467;0,4638;0,5983;0,7554
"1147";1871;"BOUCHES-DU-RHONE";0,3637;0,0488;0,0308;0,0436;0,0561;0,06;0,0633;0,0663;0,0689;0,0734;0,0904;0,12;0,1698;0,2417;0,3466;0,4637;0,5982;0,7553
"1148";1871;"CALVADOS";0,3344;0,0442;0,0283;0,0403;0,052;0,0558;0,0591;0,0622;0,0652;0,0702;0,087;0,1159;0,1648;0,2355;0,3396;0,4572;0,5931;0,7518
"1149";1871;"CANTAL";0,2505;0,0315;0,021;0,0308;0,0402;0,0435;0,0465;0,0501;0,054;0,0603;0,0764;0,1031;0,1486;0,2156;0,3165;0,4354;0,5761;0,7399
"1150";1871;"CHARENTE";0,3641;0,0489;0,0309;0,0436;0,0561;0,06;0,0634;0,0663;0,069;0,0734;0,0904;0,12;0,1698;0,2417;0,3467;0,4638;0,5983;0,7554
"1151";1871;"CHARENTE-INFERIEURE";0,3592;0,0481;0,0304;0,0431;0,0555;0,0593;0,0627;0,0656;0,0683;0,0729;0,0899;0,1193;0,169;0,2407;0,3455;0,4627;0,5974;0,7548
"1152";1871;"CHER";0,3044;0,0396;0,0257;0,0369;0,0478;0,0515;0,0547;0,058;0,0613;0,0668;0,0834;0,1116;0,1593;0,2289;0,3319;0,45;0,5875;0,7479
"1153";1871;"CORREZE";0,4851;0,0685;0,0415;0,057;0,0725;0,0768;0,0803;0,0823;0,0832;0,0854;0,1029;0,1348;0,1882;0,2639;0,3717;0,4868;0,6159;0,7677
"1154";1871;"CORSE";0,3899;0,053;0,0331;0,0465;0,0597;0,0637;0,067;0,0698;0,0721;0,0761;0,0932;0,1234;0,174;0,2468;0,3525;0,4692;0,6024;0,7583
"1155";1871;"COTE-D-OR";0,2385;0,0297;0,02;0,0295;0,0385;0,0417;0,0447;0,0483;0,0522;0,0588;0,0748;0,1011;0,146;0,2124;0,3128;0,4318;0,5732;0,7379
"1156";1871;"COTES-DU-NORD";0,4033;0,0551;0,0343;0,048;0,0615;0,0655;0,0689;0,0716;0,0737;0,0775;0,0947;0,1251;0,1762;0,2494;0,3554;0,4719;0,6045;0,7597
"1157";1871;"CREUSE";0,2624;0,0332;0,022;0,0322;0,0419;0,0453;0,0484;0,0518;0,0556;0,0618;0,078;0,1051;0,1511;0,2187;0,3201;0,4388;0,5788;0,7418
"1158";1871;"DORDOGNE";0,3424;0,0455;0,029;0,0412;0,0531;0,0569;0,0602;0,0633;0,0662;0,0711;0,088;0,1171;0,1662;0,2373;0,3415;0,459;0,5946;0,7528
"1159";1871;"DOUBS";0,3838;0,052;0,0326;0,0458;0,0588;0,0628;0,0662;0,069;0,0714;0,0755;0,0926;0,1226;0,1731;0,2457;0,3511;0,4679;0,6015;0,7576
"1160";1871;"DROME";0,3479;0,0463;0,0295;0,0418;0,0539;0,0577;0,061;0,0641;0,0669;0,0717;0,0886;0,1178;0,1671;0,2384;0,3429;0,4602;0,5955;0,7535
"1161";1871;"EURE";0,2033;0,0246;0,017;0,0254;0,0334;0,0364;0,0392;0,0428;0,047;0,054;0,0696;0,0948;0,1379;0,2023;0,3009;0,4203;0,564;0,7315
"1162";1871;"EURE-ET-LOIR";0,2286;0,0283;0,0191;0,0283;0,037;0,0403;0,0432;0,0467;0,0508;0,0575;0,0733;0,0994;0,1438;0,2097;0,3096;0,4287;0,5707;0,7362
"1163";1871;"FINISTERE";0,463;0,0649;0,0395;0,0546;0,0696;0,0738;0,0773;0,0795;0,0807;0,0833;0,1007;0,1323;0,1851;0,2602;0,3675;0,483;0,613;0,7657
"1164";1871;"FRANCE";0,3054;0,0401;0,026;0,0373;0,0483;0,052;0,0552;0,0585;0,0618;0,0672;0,0838;0,1121;0,1599;0,2296;0,3289;0,4591;0,6121;0,7675
"1165";1871;"GARD";0,3079;0,0401;0,026;0,0373;0,0483;0,052;0,0552;0,0585;0,0618;0,0672;0,0839;0,1121;0,16;0,2297;0,3328;0,4508;0,5882;0,7484
